qber_total,qber_z,qber_x,gain_mu,sifted_rate,qber_dispersion,jump_energy_norm,spectral_entropy,autocorr_lag1,y1_lower,e1_upper,r_secure,gain_ratio_nu_mu,h_qber,distance_km,eve_intensity,label
0.14005778168571786,0.13915450427780574,0.14095811387007776,0.01122331087670863,0.005688106562864616,0.8034380086898147,0.8190568784755428,0.8864002661745911,-0.023320747642770076,0.02371587581529526,0.16669956615121773,0.0,0.06941783840672049,0.5843901166668789,13.471228319021467,0.46692876122873844,1
0.03091986601391394,0.031057494866529773,0.030781169167097777,0.011104510644503397,0.005548681062355823,0.5649579512190053,0.6738627239178555,0.9224379346321591,-0.19438037646723902,0.007282983821522286,0.0204424185051572,0.0,0.029579557254863758,0.1989841698917057,13.471228319021467,0.6654893326542883,2
0.024444444444444446,0.016597510373443983,0.03349282296650718,0.000597757658903911,0.00032137508543221023,0.8325311566637834,0.8347304797618104,0.8850925400247636,0.009937867494665534,0.0015989274374376557,0.0,0.00017702837258536152,0.08498845731756192,0.16571539639252045,73.00495345738398,0.0,0
0.23963133640552994,0.2374429223744292,0.24186046511627907,0.0006013164688583057,0.0003099422179150887,1.4336796863377232,1.414042458544824,0.8936312126006063,0.014411650035092653,0.0009861076409411911,0.2611040927572546,0.0,0.056303123408280704,0.7944266670348185,73.00495345738398,0.8579432663538081,1
0.03355704697986577,0.0319634703196347,0.03508771929824561,0.0006455455216707632,0.0003192022656933973,1.3254375514095784,1.5210910513141163,0.9112605559483409,-0.1334369524987757,0.0008273529280467547,0.0,3.9414953600682155e-05,0.04637289049093355,0.21192797897135754,73.00495345738398,0.4997133808108274,2
0.03801396431342126,0.03828483920367534,0.03773584905660377,0.001847467111869315,0.0009212321497870589,0.9740594576834434,0.9158579056139842,0.8964936029069284,0.06877381766116047,0.0034469128893900303,0.030965892963963782,0.00014721269458652266,0.0625624716099225,0.233110989865375,51.25831384229428,0.0,0
0.26348709929632524,0.2689873417721519,0.2581143740340031,0.0017888679021704835,0.0009129936340287504,0.6043184074257796,0.5481127309874879,0.8618993653480829,0.10370254326685541,0.003922757469996046,0.14284896692575322,0.0,0.07504927661110686,0.8319629942346252,51.25831384229428,0.9681455513306136,1
0.03600654664484452,0.033277870216306155,0.03864734299516908,0.0017782813899887544,0.0008730654313243302,1.0853300930392045,0.9994752509091321,0.9199284231465352,0.08368970740651711,0.0014619673634864738,0.14168832122719024,0.0,0.03363695532659207,0.22367271409669692,51.25831384229428,0.5263667491173576,2
0.03200795228628231,0.030470914127423823,0.033559728326008786,0.007042389326994707,0.0035926184903431416,0.7753920746907426,0.7821805776497007,0.8870885394023155,0.005675657028820372,0.014322296467317464,0.031507957289357284,0.0008196244255731203,0.06808191643807529,0.20436378571638134,22.895617365004085,0.0,0
0.09205020920502092,0.0845909451945989,0.09956017592962815,0.0071562900342220116,0.0035820703781550087,2.3176432017203648,2.9657710250867813,0.8534900846449002,-0.2726402131117638,0.014647844491039822,0.09753750385198892,0.0,0.06758185371994833,0.4432763768072233,22.895617365004085,0.2207482853980151,1
0.030677372863907763,0.02830188679245283,0.03287128712871287,0.007066938440859831,0.0034688347657661645,1.1044063503882018,1.044093214516564,0.888339281630612,0.05577361537114191,0.006293721674496495,0.06448152811587052,0.0,0.03553449884353836,0.19777755729717136,22.895617365004085,0.5917787182994687,2
