qber_key,chsh_S,s_deviation,s_qber_residual,per_pair_corr_spread,jump_energy,spectral_entropy,autocorr_lag1,h_qber_key,sifted_rate,attack_duty_cycle,V,label
0.028699551569506727,-2.616120253214989,0.2123068715312013,-0.04995769127671146,1.3789293198704515,5.922952684689603,0.8207752786739085,-0.11715319062295577,0.18782765184818884,0.223,0.0,0.9413668862858144,none
0.031222123104371096,-2.608441267266843,0.2199858574793474,-0.04336685771821136,1.3620461274738975,5.330575634492141,0.8664391954827104,0.02725236213419079,0.2004841981768715,0.2242,0.0,0.9586584589588432,none
0.048993875765529306,-2.618110512983936,0.21031661176225436,0.06683460256108198,1.3578089054055895,8.602829940555276,0.8721634043873205,-0.05463370074609489,0.2821075427727363,0.2286,0.0,0.9173001208870388,none
0.07084468664850137,-2.516229041751807,0.31219808299438334,0.0885599837271478,1.2868302068302069,6.682910658619885,0.8107115617254097,0.055379140407603694,0.3690679790859616,0.2202,0.0,0.8696306021241442,none
0.06503298774740811,-2.392678109103211,0.4357490156429793,-0.06786688254686757,1.2435103754284347,9.256142033399797,0.7674237243299564,-0.015334824979599782,0.34710816106417675,0.2122,0.0,0.8732588419047765,none
0.0663594470046083,-2.4566909932536576,0.3717361314925327,0.0036495882894498344,1.280179079431282,10.917034790754688,0.8979561741680362,0.20326392475825172,0.3521885449637316,0.217,0.0,0.859599739650566,none
0.047619047619047616,-2.545863724045995,0.28256340070019537,-0.013189388819605963,1.3116264876411352,10.082004698357823,0.8666604973095886,-0.09446792147678032,0.2761954276479391,0.2184,0.0,0.9034708315472769,none
0.023725834797891036,-2.6450178700248657,0.18340925472132463,-0.04919566532212061,1.339236323143791,8.910295628609813,0.8377619696006297,-0.13012465891022204,0.1618775943261822,0.2276,0.0,0.9528356448372038,none
0.0625,-2.457280177629627,0.3711469471165634,-0.017593556523289422,1.2529554007526624,6.115261054604152,0.8639522058103057,-0.01518308596054352,0.3372900666170139,0.2208,0.0,0.8602132867823161,none
0.018970189701897018,-2.759135619511306,0.06929150523488437,0.03802009299396847,1.3876014235778495,6.531587484582839,0.8580325461068874,0.12482654416147941,0.13561875246006116,0.2214,0.0,0.9661832646454388,none
0.0036900369003690036,-2.644789780150393,0.18363734459579728,-0.1627633436751612,1.3616807918742317,5.748549004820689,0.8780912903754896,-0.125089316849286,0.03513719189363407,0.2168,0.0,0.9877289022016644,none
0.07336956521739131,-2.4834075187129345,0.34501960603325577,0.07002133075015271,1.2729508957579134,9.50060659938614,0.8928803449216624,0.029996840225081246,0.378374221394903,0.2208,0.0,0.8650249017444667,none
0.05291970802919708,-2.4173250810574167,0.41110204368877357,-0.11174296844191378,1.205916283216004,8.783729562783678,0.8596591173792971,0.4038368164146322,0.2986725266166586,0.2192,0.0,0.9033899938173194,none
0.049436253252385085,-2.457369906180832,0.3710572185653582,-0.09140353927562206,1.2472053497144358,13.88184318588505,0.8618887703658558,-0.2352970649837487,0.28399735816163524,0.2306,0.0,0.8899567243966235,none
0.02561837455830389,-2.695767877831956,0.13265924691423425,0.012260164070994506,1.3381360007694527,8.00802562359118,0.9164861669309476,-0.06313153195557898,0.17191806329478457,0.2264,0.0,0.9566832347503966,none
0.022747156605424323,-2.6691072758835217,0.1593198488626686,-0.030642499355405306,1.3518131030980194,9.410494413213142,0.9055625044289606,-0.10815963572964522,0.15659894525600837,0.2286,0.0,0.9625986185939245,none
0.05998209489704566,-2.534209090757106,0.2942180339890843,0.04509193442272341,1.2873009635486254,7.966553052484419,0.921254984212216,0.03851675573286245,0.3273738384852576,0.2234,0.0,0.8883789679465804,none
0.06301369863013699,-2.3837514229712853,0.444675701774905,-0.08821639290278238,1.2329654203418936,6.304264997856556,0.9007305249248689,-0.05162385604847148,0.3392937905337128,0.219,0.0,0.878794776469744,none
0.04631217838765009,-2.430635314955753,0.39779180979043716,-0.13581056667500935,1.2260250216771955,12.36361469602173,0.8341908796661813,-0.10940328116567614,0.2705198279300269,0.2332,0.0,0.9051075831870309,none
0.01090909090909091,-2.7435261052077298,0.08490101953846052,-0.023189882271270612,1.3976631748589847,7.879889572047257,0.7060072698623937,0.34078431273817145,0.08676133451290995,0.22,0.0,0.9838402491697381,none
0.05096153846153846,-2.456635120057143,0.3717920046890475,-0.0835100092822243,1.2555773714566205,12.28212236185453,0.8920507352597008,-0.04120769321428062,0.29046754670122954,0.208,0.0,0.9106956423752697,none
0.06660746003552398,-2.5660578320999874,0.2623692926462029,0.11441940070364476,1.3343495350397854,9.032228153854668,0.8810235550548462,0.11743586678140149,0.35313387371305327,0.2252,0.0,0.8790013882160678,none
0.012345679012345678,-2.801323953106049,0.027103171640141088,0.04273453514371539,1.4413871276256596,5.959317716911492,0.7518012073482137,-0.35238752936260953,0.09597040299587187,0.2268,0.0,0.9777377456992669,none
0.051056338028169015,-2.41856392162093,0.40986320312526026,-0.12104494038709301,1.2580686921797668,7.811680338467807,0.9120227683457965,-0.1747370437867046,0.2908673707682383,0.2272,0.0,0.8693336761737831,none
0.03260869565217391,-2.6500595091681256,0.1783676155780647,0.006095022992338883,1.370373346726938,6.537886075530953,0.8754440235241072,0.017025105763232556,0.20731018585948174,0.2208,0.0,0.9446837013710927,none
0.02527075812274368,-2.5648277860973745,0.2635993386488158,-0.12064634317427902,1.3102284018516734,8.147311405662041,0.8266971446821609,0.10992201090830285,0.17008983515342094,0.2216,0.0,0.9447434690225603,none
0.036468330134357005,-2.727923371571145,0.10050375317504523,0.1057922751173832,1.3916800307909423,5.85920501143792,0.8378969647191428,-0.14920252656797642,0.2258583975208966,0.2084,0.0,0.9425557529041989,none
0.026220614828209764,-2.719257202562598,0.10916992218359223,0.03915627423166912,1.3813954423053736,8.282167759597137,0.8056837384676143,-0.24085553156257017,0.17506896267339506,0.2212,0.0,0.9419560802089335,none
0.07161803713527852,-2.4794080719875238,0.3490190527586665,0.05611374495033683,1.2887867033836775,5.653484092287893,0.8855177118893551,-0.025462781294408227,0.37193304297760665,0.2262,0.0,0.8556295907806201,none
0.03074141048824593,-2.636012953798437,0.19241417094775315,-0.018514492391929593,1.3917016886987086,8.575249108215019,0.8750226361869262,0.09480104236341515,0.19809647604551758,0.2212,0.0,0.9401132099858385,none
0.011627906976744186,-2.77136305802537,0.05706406672082043,0.00871330827327732,1.3694233463608878,5.589890117680698,0.8290028450421596,0.2760029117368743,0.09140162014739274,0.2236,0.0,0.9774098663075894,none
0.020590868397493287,-2.7698276135071955,0.05859951123899476,0.05788003015610377,1.4219205280936542,6.349392709738707,0.7938379411813541,-0.33881921832232237,0.14474537028244805,0.2234,0.0,0.9332201412392701,none
0.0421903052064632,-2.5570278174738608,0.2713993072723295,-0.03273489997776746,1.3171411427428494,4.327941287580068,0.869421412015922,0.05751311121454633,0.25224607054603676,0.2228,0.0,0.90441028347532,none
0.021910604732690624,-2.6948653517159187,0.1335617730302716,-0.009616675539202646,1.3703212496315946,10.18303467938343,0.8491310078835721,-0.16090916879627046,0.1520376873791799,0.2282,0.0,0.9512848456109384,none
0.008571428571428572,-2.852233940867774,0.02380681612158364,0.0722941382600899,1.4365234837085616,7.829939467716223,0.8719361613668722,-0.10317480974147082,0.07116636798427164,0.21,0.0,0.970008721365291,none
0.03676470588235294,-2.6495135174129927,0.1789136073331976,0.029058975368728035,1.3595842676201442,6.786239757787258,0.7671983247281764,0.40077964190338256,0.2272565642220835,0.2176,0.0,0.9322287070993862,none
0.06601248884924175,-2.4850274511615735,0.34339967358461676,0.030023354481784725,1.2814960437389358,7.141816205577929,0.9473103755231498,0.05277781542916461,0.35086367150025394,0.2242,0.0,0.8645075270373008,none
0.0054005400540054005,-2.720417352559015,0.10800977218717511,-0.07745970423312087,1.4354038240518232,7.672964099758836,0.8827325177290986,-0.12893180609046123,0.04845079897469571,0.2222,0.0,0.9842772884242119,none
0.06980961015412511,-2.5048563963789996,0.3235707283671907,0.07133206148857862,1.2810433162552397,7.160227056036268,0.8954731263183313,-0.11561369153048859,0.36521275134265657,0.2206,0.0,0.8533809153548939,none
0.06494661921708185,-2.3185765929379842,0.509850531808206,-0.14245697289989323,1.176997745251653,12.322312457065797,0.8312869364571037,0.38804633060903726,0.34677592750518704,0.2248,0.0,0.8619576230177803,none
0.0037313432835820895,-2.769153785954625,0.059273338791565156,-0.0381656736815188,1.3657028749623876,11.649527583347794,0.8877469287581516,-0.14506758018848853,0.035470482395918254,0.2144,0.0,0.9881538107293044,none
0.0636604774535809,-2.5133931777915466,0.3150339469546437,0.04508409545335912,1.2454987834549878,8.503039166966033,0.819521250647713,-0.06118052027353406,0.3418074406372734,0.2262,0.0,0.8790328292647267,none
0.022914757103574702,-2.6463857573915193,0.18204136735467102,-0.05241592625722857,1.3656327985739751,10.162731420791177,0.8885401366556871,-0.18940796511860658,0.15750726422860303,0.2182,0.0,0.9418022896415903,none
0.019281332164767746,-2.7938989184949405,0.03452820625124975,0.0745434795408908,1.4678119619732017,6.269302482517806,0.8745319883503891,-0.0821651380915293,0.13738619567290136,0.2282,0.0,0.9583187498819724,none
0.019056261343012703,-2.7811120486479566,0.04731507609823371,0.06048341685942482,1.4020149148726608,4.893860144199727,0.9085789920256471,-0.08063135407728,0.13610842777305343,0.2204,0.0,0.9580219549859494,none
0.030697674418604652,-2.676789604445002,0.15163752030118838,0.022014749683228807,1.377846550612508,8.487591601955316,0.7759197381464698,-0.2797476506889098,0.197878684167023,0.215,0.0,0.9261320379674571,none
0.05434782608695652,-2.370043610735925,0.45838351401026545,-0.1509457830595924,1.2413845923543152,7.189674579381041,0.9139119102207084,-0.0187217789208032,0.3045866885214023,0.2208,0.0,0.8885526639232751,none
0.022222222222222223,-2.8277080572359448,0.0007190675102455302,0.12498880470069595,1.453597890672948,6.1127127006986335,0.8260373256127275,0.22530077490948028,0.15374218032876188,0.225,0.0,0.9399984253355438,none
0.06636363636363636,-2.3859773593805773,0.442449765365613,-0.06704034699020944,1.2280236459498322,5.9543408836873715,0.8750930721868009,-0.010799193034710435,0.3522045250419969,0.22,0.0,0.8648347560037632,none
0.017985611510791366,-2.739191943038608,0.08923518170758227,0.012506801196956907,1.3420957542908762,8.159966824203032,0.8694248480924593,0.18828619312942416,0.1299758211207861,0.2224,0.0,0.9618911125293259,none
0.04043126684636118,-2.5976822374391046,0.23074488730708564,-0.0020311036348870104,1.3470818970640677,9.448871725836097,0.8193970072113569,0.05874032854507986,0.24426604950984543,0.2226,0.0,0.9262507999536943,none
0.022181146025878003,-2.7605773710240413,0.06784975372214896,0.05762575643294987,1.3821548821548821,6.300929529669091,0.7536436881452746,-0.3664277107408623,0.15351787159581057,0.2164,0.0,0.9666709943872488,none
0.060909090909090906,-2.506975442408734,0.32145168233745647,0.023102167404352336,1.2666306824244176,11.862222352708516,0.8457048004584156,0.20355276619479112,0.33104314985904265,0.22,0.0,0.8713848797718584,none
0.019178082191780823,-2.6793508445145724,0.1490762802316179,-0.04058866448792875,1.3158923830133369,7.876268983405532,0.8983188551925233,-0.16723471528624115,0.13680050934270285,0.219,0.0,0.9483027145519661,none
0.07360861759425494,-2.467860905383019,0.3605662193631711,0.05582700187414957,1.285282792649466,9.857690534257518,0.9024425309782442,-0.19871583991769404,0.379248246266889,0.2228,0.0,0.881626855937957,none
0.01338432122370937,-2.8347445111343896,0.006317386388199342,0.08203054077911087,1.4726756014855482,4.570879510643168,0.8288955931014782,-0.11314416115133326,0.10247450096433648,0.2092,0.0,0.9674435079549514,none
0.009945750452079566,-2.817029409838618,0.011397714907572354,0.04486394580166486,1.4524332217130178,5.648380004486943,0.9171255521853814,-0.01590598161071316,0.080433281473444,0.2212,0.0,0.9728539927395359,none
0.051924798567591766,-2.610820746320375,0.2176063784258151,0.07612463900530209,1.337620038748298,10.664354929021227,0.8715785577683911,-0.2192451137353018,0.29451777014734043,0.2234,0.0,0.8862747378072948,none
0.024844720496894408,-2.656917437824935,0.17150968692125534,-0.030966724200947926,1.376715237289344,4.569866102003562,0.8222375340086535,0.06189244148149278,0.16783950186626026,0.2254,0.0,0.942344414253544,none
0.041121495327102804,-2.612327537111635,0.2160995876345555,0.01651871795204718,1.2941284996079516,5.801113727176094,0.8075401027104828,0.10163703607642084,0.24741078480918366,0.214,0.0,0.8828380762097234,none
0.056724611161939616,-2.4984115749326725,0.3300155498135178,-0.009132692111296858,1.2591081593927895,11.102678304195173,0.8345824278517453,0.14898302827522072,0.31430323393310683,0.2186,0.0,0.9134546559809633,none
0.0673665791776028,-2.416925050553369,0.41150207419282125,-0.030419154498233958,1.2244598580881767,6.518297952363691,0.8963193303377672,-0.13652703835648033,0.3560184895313734,0.2286,0.0,0.8688882358567132,none
0.06731620903454384,-2.4199923412099356,0.40843478353625473,-0.027636800399478023,1.2289438017329009,7.234306310971272,0.8824271802385367,0.12671653664875207,0.35582749684758685,0.2258,0.0,0.8566981650110815,none
0.021164021164021163,-2.630467321412658,0.19795980333353214,-0.0782380202754922,1.3658137038919957,12.720656124806867,0.7872116762612266,-0.00600461351163671,0.14792723800140203,0.2268,0.0,0.934174167433419,none
