qber_key,qber_zs,qber_zsr,ret_monitor,qber_zc,qber_xc,asymmetry,ctrl_sift_ratio,xctrl_dispersion,jump_energy,spectral_entropy,autocorr_lag1,h_ctrl,sifted_rate,distance_km,eve_fwd,eve_ret,label
0.2,0.2,0.0,0.09090909090909091,0.1111111111111111,0.1111111111111111,0.2,0.5555555555555555,1.0,2.0,1.0,-0.14285714285714285,0.5032583347756457,0.14705882352941177,1.4618920420850294,0.17570739703501773,0.22080395252778331,2
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,166666666.66666666,nan,1.0,nan,0.0,0.6500224216483541,0.1111111111111111,12.642234247205485,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,124999999.99999999,1.0,1.0,nan,0.0,0.5435644431995964,0.25,12.642234247205485,0.41379009108402487,0.41379009108402487,1
0.2,0.0,0.2,0.0,0.5,0.0,0.2,249999999.99999997,nan,0.0,nan,0.0,0.8112781244591328,0.3125,12.642234247205485,0.17058859375782617,0.5741532402810776,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.36363636363636365,10.824838252597345,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.21428571428571427,10.824838252597345,0.3743441779985932,0.3743441779985932,1
0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.4444444444444444,10.824838252597345,0.08633374497228472,0.3434856473092768,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.14285714285714285,7.145962181087451,0.0,0.0,0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,100000000.0,nan,0.0,0.0,0.0,0.4689955935892812,0.24,7.145962181087451,0.05420544156407947,0.05420544156407947,1
0.0,0.0,0.0,0.0,0.0,0.2,0.0,100000000.0,1.0000000000000002,2.0,nan,-0.3333333333333333,0.4689955935892812,0.3076923076923077,7.145962181087451,0.07036757277766222,0.3499901398089704,2
0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.5555555555555556,13.273999072286253,0.0,0.0,0
0.25,0.25,0.0,0.4,0.0,0.0,0.25,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.2857142857142857,13.273999072286253,0.10418600772877928,0.10418600772877928,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.2857142857142857,13.273999072286253,0.023547290426928283,0.4146164485644507,2
0.16666666666666666,0.16666666666666666,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.2857142857142857,7.749431983848946,0.0,0.0,0
0.25,0.25,0.0,0.0,0.0,0.6666666666666666,0.25,1.3333333333333333,nan,1.0,nan,0.0,0.9182958340544896,0.3076923076923077,7.749431983848946,0.34106816833657955,0.34106816833657955,1
0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.35714285714285715,7.749431983848946,0.07697301354648083,0.3259314602910244,2
0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.2,0.09090909090909091,100000000.0,1.0,2.0,nan,-0.3333333333333333,0.4689955935892812,0.2894736842105263,0.12399445093177308,0.0,0.0,0
0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,55555555.55555555,nan,0.0,0.0,0.0,0.3095434291503252,0.36585365853658536,0.12399445093177308,0.11757174116123811,0.11757174116123811,1
0.4,0.1,0.3,0.0,0.125,0.09090909090909091,0.19999999999999998,1.0795454545454546,0.9999999999999997,1.0,1.0,0.0,0.49371525311790193,0.2857142857142857,0.12399445093177308,0.1431346223438525,0.2196462672981866,2
